workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
dd2dfdb8f480f01a11ef6d221f802b25e2f9fe73d7046af7fbc313591b39f84f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,86,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:16:05.379Z,try to find something that matches at least two words,the wait was TOO LONG and it made me irritated.,86
7e573265091bf328b33609b1d2eb73765ab5e200eb122bebaf690da6d92fb849,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,21,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:14:43.308Z,I struggled to come up with anything that linked them. I read each word and tried to find a link but couldnt,No,7
48d12de4d606d40bf43db4619758c37e314a2ac17400d9d7b6493564c78cdae0,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,44,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:16:03.261Z,I didnt have one,no,46
8ef484dd816301ee6f6c1bee0d93f65be62220ce5d089b12e4f61c0203f0b428,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,20,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:15:47.885Z,,,20
ed23d5b372d74a2d428ddcc0b10a6db0fe19725415f1d79b530d8234362292e6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,33,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:13:35.238Z,focus on the object word and find associated word from there. Very hard!,not al all.,10
99f2cb4939294b67fff1abeb5c90111c8ff423c73e2a88458bff5a5796b9264d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,19,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:14:38.512Z,Think of a word that connect to one of the words,no,10
c50da24b50638ce550ff800a33bde39c0f6e8d5523931d5d230a58360b26ac5b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,5,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:10:45.635Z,Thinking of words that connect with any of the three words and then seeing if it fitted with the other words; if that word didnt fit then thinking of a different connected word seeing it that word fitted and repeating that until i found a word,no tech issues,1
73424a3f4869a8fd6d26d41b991a38589ed65c95664be18d7b5959b3450b17db,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,44,Equally excited and concerned,Very difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:14:19.772Z,I tried to come up with creative ideas and not repeat my answers,no,10
6154a0426e1d7bdea85b7a4b299f95b57e2ec3df0468ac5d2b4bddbffb657eac,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,90,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:16:20.475Z,Thinking of related words and seeing if they fitted the other ones,No,90
76bf77cd96dba35be23517cc49a9c678bdf98ec54e916dd046bc1a60683b2bbf,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:32:45.457Z,critical thinking,no,100
3dec5064d77116a0aa8704ab7bcb75ef114a1efa1fddabae595be657129adab1,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,6,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:17:07.641Z,Trying to think of words for each and see if they overlap.,No.,4
adbc7c88ae65c1f2b9ddfad2bc2ce37a5d6580d3095e3597fd0532eb611ffc34,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,39,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:16:12.352Z,No strategy,no,23
4b1c972bb9c41e86955a09d2577ea1c81d547364d20eb21dba705fe19ad3c42d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,64,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:17:43.364Z,adding a word to one of them and trying it for the others,no,73
74570d70673a08e03882f78d8e647e1bfb67c2aa337080b789e37fc1471540c4,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,25,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:16:23.195Z,Just thought of all words that would connect two then tried to see how the third would fit.,no,26
7950975c15a510204b7aaf467c54f23dc429daecf0a5e03c4df1db07e21efe88,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,25,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:16:26.281Z,"say the words out loud, trying to see which word addition connects to all the words","no, thanks",20
656568d35032ac86a33fdfdb54f35722231ce7748032d471ab99fe1d7235bb87,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,30,More excited than concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:16:19.610Z,"THINK OF MANY WORDS FOR THE FIRST WORD, AND TRY THEM WITH THE OTHER WORDS",NO,21
d2686c206fd25e6adea3fe51183a6bc58811a2a3d3b33e72e7f551f0fb9248ca,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,25,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:15:56.107Z,finding an obvious connection between two of the words and seeing if it worked with the third word,none - apart from not knowing how the game Snake works and what I was supposed to do!,19
c88aced7b550cbfbd6adae73a80e5af66877d87cd1fcde7573b155a96977652e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,51,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:17:20.737Z,to look for a word that made sense when joined with 2/3 of the words if it didn't fit with all 3,no,50
11a4333c2a4888909bf94ed4a0f98f6eec1906c17a3e8c3e23955d85a193ab9f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,35,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:13:41.097Z,"I tried to think of words that would link with all of them in my head by association e.g. hound dog, shot put etc. them eliminate the words that did not link with all the words",No,17
913ba9edd63d02e8fc4c4455990abd2042e3c9ae6c1247240d95289ed9549632,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,34,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:16:53.984Z,Just think for things that would make sense.,NO.,38
73d0ddf16927a8b3b1ab5fe1848d7804a6fb2b14eb9bb731393e22f21e4358e1,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:16:53.442Z,"try and think of words relating to one of the words, and then see if they matched the other words",no,10
d043f728b5397a789c67c4884be6dad88022373c2166f4d56a3b1c7a204dddf9,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,Equally excited and concerned,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:16:28.461Z,"Focused on one word and come up with a few options, then see if they worked with the other words.",No,13
e12a5a67a805d7912896f91f276947018cdeb250e5d5e10e80cdfaef55d22a1a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,19,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:11:37.733Z,just trying to think of connected words - saying them aloud,no,19
384f6707e0bdb2c540621484cea4241f8f8a1aaaf5459c4820bc583764f61185,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:17:18.939Z,Go through words in my head until I found one that fit for all three,No,20
5dd5b094907145ada70d11b7cb6e040c3843090798ac1fe7e3a19a3542b358cd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,52,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:15:14.823Z,Trying to think of words that made sense,no,45
540f5db5655c3eb26771f7fa0d4598cfe854671a1c253dc8ba1314daab8f8011,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,100,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:38:29.991Z,Match at least 2,No,100
2a9cab777b2c1a03526d26dbf7174a1b2ddf422a31ec412aed56ca20f753ed55,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,4,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:16:03.576Z,Looked at the first word and tried to think of a word that would easily associate with that and then considered if the same word with associate with the other two words on the list,no,23
e1ca26b9202da44843d01e49033ae3ee576d03b378fc2e1dc99bd0568d588147,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,28,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:16:20.730Z,I was sceptical that there was really a connection but I just did my best guess.,"Yes , the snake game did not work.",46
8bb5352c579061306b82d684e29b92646c266b7dba6a1fa5d6a30031658a9fe5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,52,More concerned than excited,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:17:39.415Z,Just thinking of each word,no,64
c33f034df883c2349ae207cb8b1396445530bdcc1e18692bba3de14f6d17640e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,56,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:16:18.935Z,Thinking of a word that connects one of them and seeing if it fits with the other,no,51
a61a9bf3da4f92229a0504b3299054b745b7bfc837348103779458a586b0ba87,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:16:11.181Z,I just wanted to go with the most obvious answer that fit. I though of more creative answers but they never fit every word.,No issues,100
fcfcbec8d69a3c8091151a9c5aee7d16afc4a3970fbd14c6e7720116c7c07796,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,27,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:17:15.840Z,saying them outloud,no,26
b445f4fea751b237d5fafef57cc8e87e7e0b805fb8682c180d05b6c32aa03594,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,25,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:16:50.805Z,"choosing one of the words, thinking of different words then see if any lnk to the others",no,25
87421695c9fd3976cc1db8baaafa620bec0e4aa146c048a6bc2377c8426c59a6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,14,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:15:44.406Z,look for connections trying one word at a time,the snake game did nothing,1
def4df285ed5027d300e410b67c4bf31ca70a8200f8866b7e8248aad89fed310,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:17:27.780Z,just kept trying to find the word that matched them,no,0
0ccdf3349271d63a29f01f1ec976e64282e0c3b757a3fc5fa5d6292316fe9488,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,59,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:17:06.598Z,i didn't have one. i just let the words come to me if i could,nope,56
7c4db17c6e021808d05ca3fb24f7d4c312b238a7e0363d03d1ed61ca84644501,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,36,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:19:02.162Z,guess,no,13
b272fe093d012aa29c5b563c83c7de102682dd06e9eb13f6457eebc911a78c8b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:18:41.182Z,Find the word that links them,,30
cbfd5eff87644dd0447bf2cac9e9e3df8092a456ee5f6fae0d50e5217433f3c6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,24,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:17:10.973Z,to think of one word and what it is associated with a then see if it matches the other two,yes snake didn't work,34
814bc521790beec3a29480805139d0694090e4474b0ef7d3edc199352689d34b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,52,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:15:26.427Z,thinking,no,48
0d4a28d52f09de2f615633720bab38baa78f9422951a0c7c7d7eae6581136991,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,9,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:19:31.918Z,try words until it fits all three,no,10
702c2ccfdbc92936369b3a7e62cf745ff9a18ee858aef096dcc389f0bc39b4f5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:17:36.538Z,trying to think of associated words,no,50
ec068977df08a8258e8641d67539175dd24ee0fb7590176ca9ea09e9e4faec6a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:15:47.967Z,"Just brainstorming, trying to think of a connection, which I was a complete failure in accomplishing! Trying different words that would work for one or even two, but never all three.",No,15
2977c115f0270d9d9c96e909f544f7e6883645ef456a8fe9fe0ca8cdf79830ce,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,25,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:16:50.260Z,think a word and read togather with other to see if they fits,no,35
731a27c1a785afc164ecd93c8f9757e42aac85ec0fa33eb375f8ad18d4724863,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:18:11.509Z,"thinking of associated words for the first two, then moving on to the third",no :),60
f00dae1a32d2569f609ac51f7aa322bd87a0f65e1e3ae91429c6274021dff910,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,30,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:17:03.651Z,think of words that went with each 3 words,no,11
56c691c6820aed34a43314adb4c0a83a8854aba636746f113d8db5a70a50c554,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,2,More excited than concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:16:56.691Z,think of a word that relates with one of the words and see if it relates to the others,no,0
ff10a57ed4a7c1738b8edc5a9cf3be1ed40966418701df63fdd73ebe6ba2614a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,74,More excited than concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:18:54.321Z,listing all words which linked to the first word shown,No,54
85278bdae77d07d9c90717d67c226a6629d3e2ed2d9024b0fb5d17b2beef8ab1,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,69,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:20:23.607Z,Thinking of related words,No,57
4f7c67afeb929f27df33a7aa1b2d0f0884ee420612314a88233c16400d77a50d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,75,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:18:56.563Z,"Scribbled on paper, sometimes it was easy. First one was quite hard.",no,62
93ba2896ea383a02263053a4f79a521dd8fb5effc72b939413a87269a6192a99,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:18:12.799Z,I started with 1 of the words and just thought of what was associated with it and then thought if it would also work with the other 2 words.,no,21
770401dd35b24858bf7af7f3b7ac0b95a8da14435ac77053c2d0ff13841c74ba,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,57,More excited than concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:19:35.244Z,i didnt really have one,no,58
aba90a08732d3176b5b34e58bcb7f42af42859b1230096f0f9280b0fd2108410,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,33,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:18:59.290Z,I didn't have one,No,20
ae032dfc8f5738fdd071e4219c4c21476f97b7f71105f5cde1f0d9446b7aa622,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:19:51.709Z,Association,No,57
