assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,turning into a skirt,8,2.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,making a dog's coat,9,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,arm warmers,10,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,leg warmers,11,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,insulation for cold beers,12,3.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,to burn for fire,0,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,create a pirate ship and plank,1,4.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,carve a pattern and use as artwork,2,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,a stool,3,1.7
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,attach to wall and hang clothes from it,4,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,create hooks for walls from the legs,5,3.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,an art canvas,6,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,slippers,0,2.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,beer can holder,1,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,vase holder,2,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,art installation,3,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,shoe for dogs,4,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,melt soles into a decorative ring,5,4.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces to create a bracelet,6,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces to create a necklace,7,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces for hair ties,8,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,anchor on a boat,0,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a decorative plant pot,1,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,shaved into small pieces for a play area,2,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a light fitting,3,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a clock face,4,3.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,"a clothes dryer, hanging hangers off the spires",5,3.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a mount for a coffee table,6,3.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a drum,7,2.5
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a unicycle,8,2.0
d10adc0bea89b6dd2c1bbd792853b61fb0b751caf707f9714a2e27505a963d7e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57067661b015747a570cca8caf53d57abe31f9697f6b8e7ffb2f5755fb6a6ba2,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a sponge to make paintings,9,4.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Used as a boat for ducks,0,4.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Used to keep hands warm,1,3.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Use as a flower pot,2,4.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Use as a bed for a kitten,3,4.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Vase,0,2.2
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Urine sample pot for men,1,2.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Microphone,2,2.8
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Combine with another bottle and make binoculars,3,3.4
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Arm warmers,0,2.5
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Replace material with tin foil for warming trousers,1,3.2
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Cut to make shorts or underwear,2,2.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Cut the lower leg section off and change material and use as a sweat band,3,3.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Add rope and make a swing,0,3.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Cut inside out and make a hamster/cat wheel,1,4.0
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Make a tyre display,2,2.5
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Make into a bookshelf,3,3.5
777165d0fc296f71d9787f928788f0ea79834756c88e7192001b0e12329c8f35,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b493501ea59b350d2c0307ffbffe75efb81b161930963eacf6d3e6b76c54e616,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Store pins,4,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,Flag,0,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,1-2 splitter,1,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,tunnel,2,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,beach wear,3,2.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,Hammer,0,2.8
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,light bulb (glass part),1,3.4
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,wallet for coins,2,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,soup bottle,3,2.2
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,sending messages,4,2.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,3,Tire,Step,0,2.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,3,Tire,Steering wheel,1,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Practice,3,Tire,air canister (used to blow up other objects like baloons),2,3.2
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Test,4,Shoe,Glove,0,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Test,4,Shoe,cup,1,3.4
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Test,4,Shoe,small animal house,2,3.5
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Test,4,Shoe,hat,3,3.0
eebea737e65e1fdea08bbfb703a793537f1216fa94b2a89d589734e46a71fdcd,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,286106de198fb593bdfe582a121e51049a8d08d81c3e69f24586fe93560b0ed5,2024-09-08T13:45:35.144Z,Absent,Test,4,Shoe,ear warmers,4,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,telephone,0,4.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,transporter,1,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,cushion,2,2.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,pillow,3,3.2
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,gloves,4,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,hat,5,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,cup holder,6,3.8
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,snack holder,7,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,pencil case,8,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,sock storage,9,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,foot warmer,10,2.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,mole hill stamper,11,3.0
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,1,Shoe,fly swatter,12,3.2
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,2,Tire,dirt leveller,0,2.5
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,2,Tire,hula hoop,1,2.5
aa7a15e38d96831888d65935e44abd2754578c648ac4e3267620bc49f5feeab2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0791043cd2ce0c829cdbf36fac46f4b110f904e0061178fae139db9cfb62163d,2024-09-08T13:46:48.739Z,Absent,Practice,2,Tire,distance measurer,2,2.5
